text,tag,name
The conservation of a shape property and a proposal about the origin of the conservations .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Persisting odours as a biasing factor in open-field research with mice .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
The display of information and the judgment of contingency .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Vividness of words and learning to learn in free-recall learning .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Genetic study of the memorization of words and pictures ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Amylase production by Streptomyces species .,"['O', 'O', 'O', 'O', 'O', 'O']",NONE
IV .,"['O', 'O']",NONE
A statistical evaluation .,"['O', 'O', 'O', 'O']",NONE
Studies on nitrogen metabolism of Penicillium chrysogenum Thom. I. Effects of lactose and sucrose additions on nitrogen metabolism .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Studies on nitrogen metabolism of Penicillium chrysogenum Thom. II .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"Research past and present , with particular reference to the application of the techniques of basic science to the problems of adrenal pathology .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Coexistence of subdural and archnoidal collections of fluid : an unusual case .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
A method to aid correct diagnosis .,"['O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Review and personal cases ||NONE,"['O', 'O', 'O', 'O', 'O']",NONE
Guanethidine .,"['O', 'O']",NONE
The relationship to fatty acids .,"['O', 'O', 'O', 'O', 'O', 'O']",NONE
Oviposition and its regulation in the polygynous society of Polistes gallicus L. ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Interaction of aggressive and sexual behavior in male mice .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Conflict and conditioned aversive stimuli in the development of experimental neuroses .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Study of the effect of newer analeptic ( Micoren ) in hypoventilation syndrome .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Rorschach correlates of time estimation .,"['O', 'O', 'O', 'O', 'O', 'O']",NONE
About genital discharge with special consideration of its cervical manifestation ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
The problem of medicinal management of labor ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Conglutination of the labia minora ||NONE,"['O', 'O', 'O', 'O', 'O', 'O']",NONE
On socalled nervous exhaustion ||NONE,"['O', 'O', 'O', 'O', 'O']",NONE
"The complexing of calcium by citrate , ortho- and polyphosphates .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
A method of determining the patency of the nasolacrimal apparatus .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Intra-arterial infusion of the head and neck .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Anatomic and distributional problems .,"['O', 'O', 'O', 'O', 'O']",NONE
Lymphatics of the mouth and neck .,"['O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Effect of sodium ions on the behavior of rest and action potentials of the cell membrane of the rat myometrium ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Studies on contractile properties of the blood serum ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Fate of the 2d twin ||NONE,"['O', 'O', 'O', 'O', 'O', 'O']",NONE
Blood loss in artificial interruption of pregnancy ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Hormonal phenomenon after the excision of hydatiform mole ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Fetal chondrodystrophy ||NONE,"['O', 'O', 'O']",NONE
"Supportive role of nurse in first stage of labor `` can not be emphasized enough '' , according to patient .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Outpatient care -- the role of the nurse .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Abandonment : deepest fear of hospitalized children .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Support in first stage of labor .,"['O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Purposeful `` heroic '' heart treatment ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Skilled workers are vital to maintenance cost cuts .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Karen : the other side of the picture .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
2 .,"['O', 'O']",NONE
Malignancy .,"['O', 'O']",NONE
Effects of smoking on selected clinical obstetric factors .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
A review of the syndrome with a report of 4 cases .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
2 students at Quo Vadis .,"['O', 'O', 'O', 'O', 'O', 'O']",NONE
Double aortic arch associated with tetralogy of Fallot in infants ; report of two cases .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"Tested questionnaires help administration learn if programs are a success , and why .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Measured subtotal gastrectomy for duodenal ulcer .,"['O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
The lesions in bovine udders shedding nonhemolytic coagulase-negative staphylococci .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Repository vitamin B 12 preparations .,"['O', 'O', 'O', 'O', 'O', 'O']",NONE
Mass spectrometry in structural and stereochemical problems .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
93 .,"['O', 'O']",NONE
Further observations on the importance of interatomic distance in the McLafferty rearrangement .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Synthesis and fragmentation behavior of deuterium-labeled 12-keto steroids .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
A three-year comparison of day and residental treatment .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
New operations in children 's cardiac disease .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Effect of epinephrine on myocardial triglyceride and free fatty acid utilization .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Diurnal periodicity in the metabolic activity of bone tissue .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Fine structure of desmosomes .,"['O', 'O', 'O', 'O', 'O']",NONE
", hemidesmosomes , and an adepidermal globular layer in developing newt epidermis .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Redundant myelin sheaths and other ultrastructural features of the toad cerebellum .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
A radioautographic study with H3-thymidine on adrenal medulla nuclei of rats intermittently exposed to cold .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"A fine structural analysis of the epidermis of the earthworm , Lumbricus terrestris L. ||NONE","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Effect of thoracic cava obstruction on response of proximal tubule sodium reabsorption to saline infusion .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
The origin and glyceride distribution of fatty acids in rat adipose tissue .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Absorption of medium and long chain triglycerides : factors influencing their hydrolysis and transport .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
The effect of epinephrine on immunoreactive insulin levels in man .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Comparative fates of intravenously and orally administered aldosterone : evidence for extrahepatic formation of acid-hydrolyzable conjugate in man .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Binding of sulfobromophthalein ( BSP ) sodium by plasma albumin .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Its role in hepatic BSP extraction .,"['O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Urinary calculi .,"['O', 'O', 'O']",NONE
Is the task hopeless ? ||NONE,"['O', 'O', 'O', 'O', 'O', 'O']",NONE
The family medicine program of the University of Miami .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Electron microscopic studies of Mycoplasma ( PPLO strain 880 ) in artificial medium and in tissue culture .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
3 .,"['O', 'O']",NONE
Modification of leukemia L1210 growth kinetics with an antimetabolite .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Comparison of the sensitivity of normal hematopoietic and transplanted lymphoma colony-forming cells of mice to vinblastine administered in vivo .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Effects of tryptophan mustard on incorporation of amino acids into proteins in tumor-bearing rats .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
The postprandial period of the gastrectomized patient .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Radiocinematographic and clinical correlation ||NONE,"['O', 'O', 'O', 'O', 'O']",NONE
Muscle pathology ; contribution of experimentation ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Origin of milk cholesterol in the rat : dietary versus endogenous sources .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Comparative effects of two benzodiazepine compounds on isolated human myometrium .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Cardiac monitors work -- but they should report more than they do .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Delivery room pediatrics .,"['O', 'O', 'O', 'O']",NONE
The responsibilities of the obstetrician .,"['O', 'O', 'O', 'O', 'O', 'O']",NONE
A pediatrician 's checklist for adolescents .,"['O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Community clinic treatment for back-ward patients .,"['O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
V .,"['O', 'O']",NONE
The effect of dietary protein source on serum proteins .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Evidence for impairment of elastin formation .,"['O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Bony proliferation of neural arches with cord compression .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Report of a case without conjunctival involvement .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Fathers in the delivery room -- an opposition standpoint .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Fathers in the delivery -- '' helpful and supportive '' .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
`` Return the joy of home delivery '' with fathers in the delivery room .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Fathers in the delivery room -- long experience molds one viewpoint .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Doctors -- we need you .,"['O', 'O', 'O', 'O', 'O', 'O']",NONE
Pharmacological blockade of ovulation in the ewe .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Some factors affecting the response of the immature mouse to pregnant mare serum gonadotrophin and human chorionic gonadotrophin .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
The metabolism of cortisol by human extra-hepatic tissues .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Aromatization of 7-alpha-hydroxydehydroepiandrosterone and of its 3-sulphate by ovarian and placental tissue cultures .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Metabolic and endocrine effects of lysergic acid diethylamide ( LSD-25 ) on male rats .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Relationship of fractons of soybeans and a crystalline soybean trypsin inhibitor to the effects of feeding unheated soybean meal to chicks .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Metabolism of polyunsaturated fatty acids and serum cholesterol levels in the rat .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Comparison of neutral fat and free fatty acids in high lipid-low carbohydrate diets for the growing chicken .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
An approach to quantitative analysis of intrauterine pressure data .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Evolution of a placenta circumvallata .,"['O', 'O', 'O', 'O', 'O', 'O']",NONE
The problems of staging and grading .,"['O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"Oxytocin induction in pregnant rabbits , with special reference to the stillbirth rate .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Significance of a single umbilical artery .,"['O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Report from the collaborative study of cerebral palsy .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Toward a community alcoholism program .,"['O', 'O', 'O', 'O', 'O', 'O']",NONE
Cases 8 and 9 .,"['O', 'O', 'O', 'O', 'O']",NONE
Gynaecological pain .,"['O', 'O', 'O']",NONE
On the influence of cytostatic agents and immune bodies on choriocarcinoma cells in tissue culture ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Fat absorption : a transport problem .,"['O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Studies on the natural posterior pituitary hormones .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
II ||NONE,"['O', 'O']",NONE
On the official inspection of coal-tar dyes in 1969 .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
3 .,"['O', 'O']",NONE
"Analysis of Cr , Zn , Fe and Pb contaminants in food coal-tar dyes and their aluminium lakes by atomic absorption spectrophotometry ||NONE","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Radiosterilization of medical products .,"['O', 'O', 'O', 'O', 'O']",NONE
I. Effects of radiation on physical and chemical properties of injection needles ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"Screening tests of microorganisms for the microbial transformation of griseophenone A , N-methylcoclaurine and sparteine ||NONE","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Gas chromatographic studies on organic mercurials ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Application of infra-red absorption spectroscopy to examination of drugs and their preparation .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
XIX .,"['O', 'O']",NONE
Determination of silicone oil in disposable plastic syringes ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Observation of air pollution with the aid of continuous analysers .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
3 .,"['O', 'O']",NONE
"Correlation between the concentration of various kinds of pollutants in atmosphere and wind direction and velocity at Kasumigaseki , central district of Tokyo ||NONE","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Ultramicro-analysis of cyclohexylamine and low fatty amines by gas chromatography ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Some knowledges on the potency of heparin fractions obtained by gel filtration ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
On the peripheral effects of endotoxin and leucocyte pyrogen in rabbit ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
A tentative draft of qualitative test of fluoride for adoption to the general tests of eighth revised edition of the Pharmacopoeia of Japan ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Analysis of steroids .,"['O', 'O', 'O', 'O']",NONE
II .,"['O', 'O']",NONE
A note on the assay of corticoid preparations by tetrazolium salt ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Analysis of steroids .,"['O', 'O', 'O', 'O']",NONE
3 .,"['O', 'O']",NONE
Colorimetric assay of thiomesterone ||NONE,"['O', 'O', 'O', 'O', 'O']",NONE
I. The production and detection of anti-insulin serum and anti-guinea-pig globulin rabbit serum ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Synthesis of lysergic acid diethylamide ( LSD ) ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Studies on the anti-microbial activity of nonionic and anionic surfactants ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
On the National Institute of Hygienic Sciences Standard `` lysozyme standard '' ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
On the examination of ginseng and powdered ginseng in 1969 ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Undergraduate research assistants in the Faculty of Medicine .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
University College of Rhodesia .,"['O', 'O', 'O', 'O', 'O']",NONE
Clinical physiopathology of the patency of the interatrial septum ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Defects of the interventricular septum not associated with other malformations ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Electronic computers in medical education of the future .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Anesthesiology and computers .,"['O', 'O', 'O', 'O']",NONE
Immediate outcome and long-term results of 108 sphincterotomies of Oddi 's sphincter of biliary indication ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
